Country,Song,Artist,F/SF,Year,Points,R/O,Place,Contest_Location,Jury_1.0,Jury_2.0,Jury_3.0,Jury_4.0,Jury_5.0,Jury_6.0,Jury_7.0,Jury_8.0,Jury_10.0,Jury_12.0,Crowd_1,Crowd_2,Crowd_3,Crowd_4,Crowd_5,Crowd_6,Crowd_7,Crowd_8,Crowd_10,Crowd_12,No. of neighbours,Albania,Armenia,Australia,Austria,Azerbaijan,Belarus,Belgium,Bosnia & Herzegovina,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Latvia,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russia,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom
Malta,Coming Home,Firelight,Final,2014,32.0,22,23,Copenhagen ,Greece,Norway,Switzerland,United Kingdom,Russia,Armenia,Sweden,Romania,Austria,Italy,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,Coming Home,Firelight,Semi Final,2014,63.0,1,9,Copenhagen ,Poland,Georgia,North Macedonia,Ireland,Switzerland,Belarus,Norway,Greece,Austria,Romania,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moldova,Wild Soul,Cristina Scarlat,Semi Final,2014,13.0,11,16,Copenhagen ,San Marino,Netherlands,Portugal,Hungary,Montenegro,Azerbaijan,Belgium,Ukraine,Sweden,Russia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Montenegro,Moj Svijet,Sergej Ćetković,Final,2014,37.0,8,19,Copenhagen ,Belarus,Austria,Sweden,Poland,Switzerland,Italy,Ukraine,Slovenia,Armenia,Hungary,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Montenegro,Moj Svijet,Sergej Ćetković,Semi Final,2014,63.0,15,7,Copenhagen ,Netherlands,Belgium,Portugal,Russia,Sweden,Moldova,Azerbaijan,Ukraine,Armenia,Albania,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Netherlands,Calm After The Storm,The Common Linnets,Final,2014,238.0,24,2,Copenhagen ,Denmark,Finland,Switzerland,Hungary,Malta,Iceland,Armenia,Sweden,Norway,Austria,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,Calm After The Storm,The Common Linnets,Semi Final,2014,150.0,14,1,Copenhagen ,Albania,Portugal,Belgium,Azerbaijan,Ukraine,Montenegro,Iceland,Sweden,Hungary,Armenia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,To the Sky,Tijana,Semi Final,2014,33.0,11,13,Copenhagen ,Switzerland,Belarus,Poland,Norway,Israel,Austria,Ireland,Romania,Finland,Malta,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Norway,Silent Storm,Carl Espen,Final,2014,88.0,5,8,Copenhagen ,Denmark,Poland,United Kingdom,Romania,Spain,Iceland,Finland,Sweden,Austria,Netherlands,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Norway,Silent Storm,Carl Espen,Semi Final,2014,77.0,3,6,Copenhagen ,Belarus,Malta,Ireland,Slovenia,Lithuania,Greece,Poland,Austria,Romania,Finland,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Poland,My Słowianie - We Are Slavic,Donatan & Cleo,Final,2014,62.0,9,14,Copenhagen ,Armenia,Spain,Finland,Sweden,Ukraine,Denmark,Norway,Germany,Switzerland,Netherlands,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
Poland,My Słowianie - We Are Slavic,Donatan & Cleo,Semi Final,2014,70.0,5,8,Copenhagen ,Greece,Lithuania,Slovenia,Malta,Ireland,Norway,Belarus,Finland,Austria,Switzerland,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
Portugal,Quero Ser Tua,Suzy,Semi Final,2014,39.0,13,11,Copenhagen ,Iceland,Azerbaijan,Latvia,Armenia,Russia,Montenegro,Ukraine,Sweden,Hungary,Netherlands,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Romania,Miracle,Paula Seling & OVI,Final,2014,72.0,6,12,Copenhagen ,Norway,Germany,Netherlands,Denmark,Spain,Switzerland,Armenia,Austria,Hungary,Sweden,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Romania,Miracle,Paula Seling & OVI,Semi Final,2014,125.0,15,2,Copenhagen ,Israel,Ireland,Malta,Norway,Finland,Slovenia,Greece,Belarus,Switzerland,Austria,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Russia,Shine,Tolmachevy Sisters,Final,2014,89.0,15,7,Copenhagen ,Iceland,Sweden,Netherlands,Greece,Austria,Hungary,Ukraine,Armenia,Azerbaijan,Belarus,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,16,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Russia,Shine,Tolmachevy Sisters,Semi Final,2014,63.0,7,6,Copenhagen ,Moldova,Netherlands,San Marino,Belgium,Montenegro,Sweden,Ukraine,Hungary,Azerbaijan,Armenia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,16,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
San Marino,Maybe (Forse),Valentina Monetta,Final,2014,14.0,25,24,Copenhagen ,Denmark,Netherlands,Finland,Malta,United Kingdom,Armenia,Hungary,Iceland,Sweden,Azerbaijan,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Maybe (Forse),Valentina Monetta,Semi Final,2014,40.0,12,10,Copenhagen ,Belgium,Latvia,Sweden,Ukraine,Albania,Azerbaijan,Iceland,Hungary,Armenia,Netherlands,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,Round and Round,Tinkara Kovač,Final,2014,9.0,17,25,Copenhagen ,Poland,Germany,Switzerland,Spain,Norway,Denmark,Montenegro,Sweden,Netherlands,Austria,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,Round and Round,Tinkara Kovač,Semi Final,2014,52.0,14,10,Copenhagen ,Ireland,Finland,Greece,Norway,Poland,Belarus,Romania,Switzerland,Austria,North Macedonia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Dancing in the rain,Ruth Lorenzo,Final,2014,74.0,19,10,Copenhagen ,Iceland,Hungary,Denmark,Armenia,United Kingdom,Ukraine,Netherlands,Romania,Sweden,Austria,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,Undo,Sanna Nielsen,Final,2014,218.0,13,3,Copenhagen ,France,Poland,Norway,Iceland,Armenia,Finland,Hungary,Denmark,Netherlands,Austria,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,Undo,Sanna Nielsen,Semi Final,2014,131.0,4,2,Copenhagen ,Latvia,Russia,Montenegro,Portugal,Estonia,Ukraine,Iceland,Armenia,Hungary,Netherlands,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,Hunter Of Stars,Sebalter,Final,2014,64.0,20,13,Copenhagen ,Hungary,Italy,Denmark,Finland,Norway,Sweden,Germany,Spain,Netherlands,Austria,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,Hunter Of Stars,Sebalter,Semi Final,2014,92.0,12,4,Copenhagen ,Ireland,Norway,Poland,Greece,Malta,Slovenia,Romania,Finland,North Macedonia,Austria,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Tick - Tock,Mariya Yaremchuk,Final,2014,113.0,1,6,Copenhagen ,Azerbaijan,Spain,Hungary,Russia,Germany,Belarus,Poland,Austria,Armenia,Sweden,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
Ukraine,Tick - Tock,Mariya Yaremchuk,Semi Final,2014,118.0,9,5,Copenhagen ,Montenegro,Moldova,Iceland,San Marino,Azerbaijan,Russia,Netherlands,Hungary,Sweden,Armenia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
United Kingdom,Children of the Universe,Molly,Final,2014,40.0,26,17,Copenhagen ,Switzerland,Greece,Denmark,Iceland,Spain,Finland,Sweden,Netherlands,Malta,Austria,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,I'm Alive,Elhaida Dani,Final,2015,34.0,26,17,Vienna ,Belgium,Serbia,Australia,Estonia,Israel,Montenegro,Sweden,Russia,Greece,Italy,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,I'm Alive,Elhaida Dani,Semi Final,2015,62.0,14,10,Vienna ,Netherlands,Moldova,Hungary,Georgia,Armenia,Belgium,Russia,Romania,North Macedonia,Greece,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,Face The Shadow,Genealogy,Final,2015,34.0,6,16,Vienna ,Australia,Latvia,France,Belgium,Greece,Italy,Sweden,Montenegro,Georgia,Russia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Armenia,Face The Shadow,Genealogy,Semi Final,2015,77.0,2,7,Vienna ,Belgium,Denmark,Romania,Estonia,Serbia,Moldova,Belarus,Greece,Russia,Georgia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Australia,Tonight Again,Guy Sebastian,Final,2015,196.0,12,5,Vienna ,Georgia,Israel,Estonia,Norway,Serbia,Belgium,Latvia,Italy,Russia,Sweden,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,I Am Yours,The Makemakes,Final,2015,0.0,14,26,Vienna ,Latvia,Israel,Serbia,Norway,Belgium,Estonia,Sweden,Russia,Italy,Australia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Azerbaijan,Hour Of The Wolf,Elnur Hüseynov,Final,2015,49.0,24,12,Vienna ,Spain,Montenegro,Slovenia,Estonia,Latvia,Sweden,Israel,Italy,Georgia,Russia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Azerbaijan,Hour Of The Wolf,Elnur Hüseynov,Semi Final,2015,53.0,11,10,Vienna ,Switzerland,Ireland,Portugal,Sweden,Iceland,Latvia,Lithuania,Israel,Montenegro,Slovenia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Belarus,Time,Uzari & Maimuna,Semi Final,2015,39.0,11,12,Vienna ,Finland,Romania,Greece,Serbia,Moldova,Belgium,Armenia,Estonia,Georgia,Russia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Belgium,Rhythm Inside,Loïc Nottet,Final,2015,217.0,13,4,Vienna ,Georgia,Estonia,Armenia,Australia,Romania,Albania,Latvia,Italy,Russia,Sweden,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,Rhythm Inside,Loïc Nottet,Semi Final,2015,149.0,3,2,Vienna ,Denmark,Georgia,Greece,Hungary,Estonia,Netherlands,Romania,Russia,Albania,Armenia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,One Thing I Should Have Done,John Karayiannis,Final,2015,11.0,11,22,Vienna ,Romania,Estonia,Latvia,Australia,Russia,Israel,Belgium,Greece,Sweden,Italy,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cyprus,One Thing I Should Have Done,John Karayiannis,Semi Final,2015,87.0,15,6,Vienna ,Ireland,Montenegro,Slovenia,Poland,Azerbaijan,Norway,Lithuania,Latvia,Israel,Sweden,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Czech Republic,Hope Never Dies,Marta Jandová & Václav Noid Bárta,Semi Final,2015,33.0,8,13,Vienna ,Lithuania,Israel,Slovenia,Malta,Ireland,Montenegro,Norway,Latvia,Azerbaijan,Sweden,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Denmark,The Way You Are,Anti Social Media,Semi Final,2015,33.0,13,13,Vienna ,Serbia,Finland,Belarus,Hungary,Georgia,Romania,Netherlands,Estonia,Russia,Belgium,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Goodbye to Yesterday,Elina Born & Stig Rästa,Final,2015,106.0,4,7,Vienna ,Georgia,Lithuania,Italy,Norway,Australia,Latvia,Belgium,Hungary,Sweden,Russia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Estonia,Goodbye to Yesterday,Elina Born & Stig Rästa,Semi Final,2015,105.0,7,3,Vienna ,Greece,North Macedonia,Romania,Finland,Netherlands,Georgia,Denmark,Russia,Belgium,Hungary,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Finland,Aina Mun Pitää,Pertti Kurikan Nimipäivät,Semi Final,2015,13.0,5,16,Vienna ,Denmark,Greece,Netherlands,Serbia,Georgia,Romania,Hungary,Estonia,Russia,Belgium,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
France,N’oubliez pas,Lisa Angell,Final,2015,4.0,2,25,Vienna ,Hungary,Australia,Armenia,Poland,Spain,Italy,Latvia,Sweden,Russia,Belgium,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Georgia,Warrior,Nina Sublatti,Final,2015,51.0,23,11,Vienna ,Israel,Estonia,Lithuania,Latvia,Russia,Belgium,Sweden,Italy,Azerbaijan,Armenia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Georgia,Warrior,Nina Sublatti,Semi Final,2015,98.0,16,4,Vienna ,Romania,Netherlands,Estonia,Greece,Belgium,Albania,Russia,Armenia,Moldova,Belarus,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Germany,Black Smoke,Ann Sophie,Final,2015,0.0,17,27,Vienna ,Hungary,Estonia,Italy,Norway,Israel,Latvia,Australia,Belgium,Sweden,Russia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,9,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Greece,One Last Breath,Maria Elena Kyriakou,Final,2015,23.0,15,19,Vienna ,Armenia,Georgia,Latvia,Sweden,Australia,Albania,Belgium,Russia,Cyprus,Italy,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Greece,One Last Breath,Maria Elena Kyriakou,Semi Final,2015,81.0,6,6,Vienna ,Denmark,Serbia,Belarus,Estonia,Romania,Belgium,Armenia,Georgia,Albania,Russia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
